"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 06, 1998","405.60","390.91","406.37","390.91","1.23B","3.90%"
"Nov 29, 1998","390.39","392.32","399.60","373.99","1.42B","-0.49%"
"Nov 22, 1998","392.32","403.64","436.79","385.02","3.72B","-2.81%"
"Nov 15, 1998","403.65","355.54","403.65","353.07","1.52B","13.53%"
"Nov 08, 1998","355.54","353.48","373.57","353.48","1.89B","0.44%"
"Nov 01, 1998","353.98","301.20","371.43","301.20","1.59B","17.69%"
"Oct 25, 1998","300.77","312.86","322.41","299.87","993.07M","-4.04%"
"Oct 18, 1998","313.42","338.14","351.13","308.98","1.30B","-7.16%"
"Oct 11, 1998","337.59","304.89","337.59","301.21","1.11B","10.74%"
"Oct 04, 1998","304.84","264.88","311.96","255.97","1.41B","15.81%"
"Sep 27, 1998","263.23","275.34","278.95","260.91","1.02B","-4.36%"
"Sep 20, 1998","275.22","271.67","282.16","255.46","1.26B","1.31%"
"Sep 13, 1998","271.67","324.30","326.28","268.40","1.10B","-16.16%"
"Sep 06, 1998","324.04","325.99","339.45","319.80","912.52M","-0.47%"
"Aug 30, 1998","325.56","337.57","342.44","322.15","1.35B","-3.97%"
"Aug 23, 1998","339.02","386.89","386.89","337.02","902.70M","-12.70%"
"Aug 16, 1998","388.35","414.98","416.26","387.06","895.33M","-6.34%"
"Aug 09, 1998","414.63","423.61","423.88","400.72","1.39B","-2.12%"
"Aug 02, 1998","423.61","481.79","482.34","422.37","853.94M","-12.06%"
"Jul 26, 1998","481.72","479.71","487.07","478.18","1.24B","0.45%"
"Jul 19, 1998","479.56","486.25","492.22","470.50","1.56B","-1.37%"
"Jul 12, 1998","486.23","464.02","486.23","456.09","1.93B","4.89%"
"Jul 05, 1998","463.58","470.76","490.63","461.03","1.00B","-1.48%"
"Jun 28, 1998","470.55","430.87","470.55","426.60","1.70B","9.21%"
"Jun 21, 1998","430.87","425.45","433.41","417.36","914.86M","1.27%"
"Jun 14, 1998","425.45","407.60","441.02","396.84","1.20B","4.18%"
"Jun 07, 1998","408.37","413.46","416.39","403.13","1.16B","-0.28%"
"May 31, 1998","409.52","420.23","420.23","384.71","1.67B","-2.60%"
"May 24, 1998","420.46","445.43","448.21","407.98","1.22B","-5.54%"
"May 17, 1998","445.14","405.66","445.14","384.10","443.74M","9.66%"
